BD+00_2058 A.................................m0272V  6145.03  4.08 -1.24  145.30  0.23 -1.19  1  6145.03  4.08 -1.24  0.23  6024.  4.50 -1.49  99.00  0.40 -1.19 BD+00_2058A..................................sd:F..............Pec AE:TGFA (was:assA DOWN_SN(145.30))...................................  6
BD-01_0306..................................m0081V  5776.22  4.07 -0.72  304.30  0.23 -0.41 11  5776.22  4.07 -0.72  0.23  5650.  4.40 -0.90 304.30  0.40 -0.41 BD-01_0306...................................G1V.................. AE:TGFA  ............................................................  5
BD-01_1792..................................m0266V  5053.47  3.01 -0.51  272.50  0.27 -0.39  1  5053.47  3.01 -0.51  0.27  4948.  3.05 -1.05 272.50  0.57 -0.39 BD-01_1792...................................G6V.................. AE:TGFA (F high) ....................................................  5
BD+01_2916   ................ ..............m0505V  4385.67  0.08 -1.79  126.15  0.53 -1.06  1  4385.67  0.08 -1.79  0.53  4238.  0.35 -1.47 126.15  0.32 -1.06 BD+01_2916   ................ ...............KIIvw.............Pec AE:TGFA (4150 0.1 -1.99) ............................................  4
BD-03_2525..................................m0329V  5869.00  4.09 -1.60  236.75  0.16 -1.40  1  5943.90  3.74 -1.40  0.16  5750.  3.60 -1.90 236.75  0.41 -1.40 BD-03_2525...................................F3.................SB PR:TGF AE:A (AE F diff Simb) Few *...................................  5
BD+04_4551..................................m0777V  6047.77  3.98 -1.22  220.15  0.29 -1.11  1  6047.77  3.98 -1.22  0.29  5770.  3.87 -1.62 220.15  0.42 -1.11 BD+04_4551...................................F7Vwe.............2/m AE:TGFA  ............................................................  6
BD-05_2678..................................m0327V  5632.58  4.97 -2.36  101.05  0.57 -1.66  3  5632.58  4.97 -2.36  0.57  5429.  4.43 -2.14 101.05  0.39 -1.66 BD-05_2678...................................F7................2/m AE:TGFA  ............................................................  5
BD+05_3080..................................m0569V  4844.44  4.54 -0.96  156.00  0.49 -0.27  1  4844.44  4.54 -0.96  0.49  4832.  4.00 -0.88 156.00  0.53 -0.27 BD+05_3080...................................K2................... AE:TGFA  ............................................................  5
BD+06_0648..................................m0142V  4428.51  0.10 -2.05  180.40  0.40 -1.58 11  4428.51  0.10 -2.05  0.40  4400.  1.02 -2.10 180.40  0.43 -1.58 BD+06_0648...................................K0................Pec AE:TGFA (G low)  ....................................................  4
BD-06_0855..................................m0144V  5461.13  4.91 -0.87  252.60  0.22 -0.62  1  5461.13  4.91 -0.87  0.22  5283.  4.50 -0.70 252.60 -0.01 -0.62 BD-06_0855...................................G:?.................. AE:TGFA G high.......................................................  5
BD+06_2986..................................m0537V  3909.01  4.61 -1.32  105.00  0.37 -0.19  0  3909.01  4.61 -1.32  0.37  4450.  4.80 -0.30  10.00  0.06 -0.19 BD+06_2986...................................K5................... AE:TGFA (was:DOWN_SN(105.00) Low T?).................................  3
BD-07_781 C     omi02 Eri C...........X0715Vm1316V  3044.00  4.60 -0.02  100.00  0.00  9.99  9  3018.00  4.93 -0.14  9.99 99999.  9.99  9.99 999.99  9.99  9.99 omi02EriC.....BD-07_781C..............X0715V.M4.5V................ KU:TGF KUZNETSOV+19ApJ,878,134:3044 4.60 -0.02 mXSL__omi02EriC_LINi_CO:3
BD+09_0352..................................m0596V  6276.22  4.48 -1.96   87.15  0.38 -1.71  1  6276.22  4.48 -1.96  0.38  5894.  4.25 -2.12  87.15  0.32 -1.71 BD+09_0352...................................kA7.5hF8..........2/m AE:TGFA  ............................................................  6
