typed ident		 identifier		 typ	    coord1 (ICRS,J2000/2000)		      pm	     plx	rv/z      Mag B	   Mag V     Mag R     Mag I     Mag J	   Mag H     Mag K     spec. type      
------------ ----------------------------------- --- --------------------------------------- -------------------- ---------- ----------- --------- --------- --------- --------- --------- --------- --------- ---------------------
HD035179     HD 35179				 *   05 22 21.0081629352 -14 23 50.067497760  -6.203 -19.993	  1.8542       15.07	 10.46     9.48 	  ~	    ~	 7.715     7.234     7.099     G8IV		    
HD035296     * 111 Tau  			 BY* 05 24 25.4632701888 +17 23 00.726415944  250.483 -7.156	  68.5908      37.70	 5.52		~    4.7	    ~	 4.431     4.029     4.038     F8V		    
HD035369     * e Ori				 *   05 23 56.8277860189 -07 48 29.025349522 -14.339 -43.715	  19.4500     -18.309	 5.08	   4.12      3.40      2.90	 2.487     2.032     1.925     G8+III		    
HD035620     * phi Aur  			 *   05 27 38.8838207832 +34 28 33.166942464  -1.050 -38.934	  6.4359       30.69	 6.467     5.059	  ~	    ~	 2.905     2.167     2.104     K3IIIFe1 	    
HD036003     HD 36003				 PM* 05 28 26.0955363191 -03 29 58.398928866 -307.985 -797.411    77.3499     -55.481	 8.777     7.642     6.968     6.401	 5.615     5.111     4.880     K5V		    
HD036283     HD 36283				 PM* 05 31 13.7777357088 +15 46 24.430037603 -43.889 -372.336	  18.5918      49.844	 9.31		~    8.2	    ~	 7.359     7.026     6.984     G4		    
HD036395     HD 36395				 PM* 05 31 27.3957852161 -03 40 38.024004501 761.631 -2092.209    175.3131   	8.56	 9.443     7.968     6.996     5.913	 4.83	   4.05      3.90      M1.5Ve		    
HD036909     HD 36909				 *   05 36 24.9978527520 +32 00 12.662193240  -4.371 -37.671	  19.2109      -0.597	 8.50	   7.99 	  ~	    ~	 6.927     6.675     6.601     F5		    
HD037124     HD 37124				 PM* 05 37 02.4866159419 +20 43 50.832948117 -79.554 -420.042	  31.6093     -23.022	 8.35		~    7.2	    ~	 6.359     6.021     5.952     G4IV-V		    
HD037160     * phi02 Ori			 PM* 05 36 54.3885728561 +09 17 26.416510827 98.301 -305.022	  28.6722      99.083	 5.04	   4.09      3.33      2.78	 2.34	   1.77      1.68      G9.5IIIbFe-2.5	    
HD037394     HD 37394				 BY* 05 41 20.3356800431 +53 28 51.808818686  2.804 -523.477	  81.4987    	0.890	 7.07	   6.23      5.54      5.11	 4.74	   4.30      4.272     K0V		    
HD037536     V* NO Aur  			 s*r 05 40 42.0497751264 +31 55 14.197536156	0.061 -2.959	  0.9189     	4.71	 8.30	   6.21      4.43      3.02	 2.09	   1.20      0.85      M2Iab		    
HD037792     HD 37792				 SB* 05 40 17.4256412712 -19 13 37.770740472 -127.539 -192.658    13.3559      10.13	 8.12	   7.71 	  ~	    ~	 6.830     6.681     6.573     F2IV/V		    
HD037828     HD 37828				 Pe* 05 40 54.6448450584 -11 12 00.189470088  37.171 -47.664	  2.5581      194.69	 7.988     6.869	  ~	    ~	 4.889     4.088     4.064     G8III		    
HD037984     * b Ori				 PM* 05 42 28.6322296656 +01 28 28.665837804 -54.590 -14.371	  10.6744      87.55	 6.07	   4.90      4.02      3.41	 2.85	   2.365     2.09      K1III		    
HD038007     HD 38007				 PM* 05 45 29.8896664584 +52 09 40.183992792 82.789 -181.517	  21.3725      52.21	      ~ 	~    6.5	    ~	 5.631     5.335     5.260     G0		    
HD038392     V* AK Lep  			 BY* 05 44 26.5367235521 -22 25 18.614500501 -304.905 -352.606    112.4661     -9.73	 7.09	   6.15 	  ~	    ~	 4.845     4.158     4.13      K2.5V(k) 	    
HD038393     * gam Lep  			 PM* 05 44 27.7906169580 -22 26 54.187756254 -291.757 -368.521    112.2960     -9.199	 4.07	   3.60      3.15      2.89	 2.69	   2.46      2.41      F6V		    
HD038529 B   HD 38529B  			 PM* 05 46 19.3766295312 +01 12 47.263980456 -78.612 -142.084	  23.7139      30.200	 13.9		~    13.010	    ~	 9.717     9.036     8.796     M2.5V		    
HD038545     * 131 Tau  			 **  05 47 13.1536316 +14 29 17.967416  	 6.55 -41.17	  9.60         21.0	 5.785     5.721	  ~	    ~	 5.465     5.476     5.450     A3Vn		    
HD038656     * tau Aur  			 *   05 49 10.4375785154 +39 10 51.860340710 -28.265 -25.064	  15.5486     -18.473301 5.450     4.500     3.80      3.31	 2.89	   2.43      2.32      G8IIIbFe-1	    
HD038751     * 132 Tau  			 **  05 49 00.9709498512 +24 34 02.858704284 -13.211 -13.716	  6.3528       19.20	 5.897     4.873	  ~	    ~	 2.882     2.383     2.274     G9III		    
HD039364     * del Lep  			 PM* 05 51 19.2960278488 -20 52 44.730655825 229.027 -647.930	  28.4234     101.76	 4.83	   3.85      2.99      2.43	 1.985     1.423     1.314     K0IIIbFe-1.5CH0.5    
HD039801     * alf Ori  			 s*r 05 55 10.30536 +07 24 25.4304		 27.54 11.30	  6.55         21.91	 2.27	   0.42      -1.17     -2.45	 -3.00     -3.73     -4.05     M1-M2Ia-Iab	    
HD039833     HD 39833				 PM* 05 55 01.9581989592 -00 30 28.697562252 -104.468 -50.522	  25.0643      24.884	 8.28	   7.66 	  ~	    ~	 6.494     6.227     6.149     G3V		    
HD039853     HD 39853				 RG* 05 54 43.6305696648 -11 46 27.098071500   75.139 27.909	  4.5657       81.796303 7.148     5.613	  ~	    ~	 2.895     2.156     1.979     K4III		    
HD039910     HD 39910				 *   05 55 30.1715488392 -04 36 59.560143372  27.271 -19.818	  10.4716      28.144199 7.041     5.857	  ~	    ~	 3.963     3.451     3.315     K1III		    
HD039970     HD 39970				 V*  05 56 56.1185421720 +24 14 58.879547772	0.887 -1.497	  0.5311     	3.09	 6.367     6.029	  ~	    ~	 4.933     4.847     4.749     A0Ib		    
HD040020     HD 40020				 PM* 05 56 49.4497394952 +11 31 15.812064624 104.700 -56.374	  9.6083       19.202801 7.008     5.884	  ~	    ~	 4.074     3.543     3.419     K2III		    
HD040657     HD 40657				 PM* 06 00 03.3496339392 -03 04 27.330496968  10.754 -73.701	  9.7817       25.9	 5.74	   4.52      3.59      2.92	 2.34	   1.781     1.54      K1.5III-IIIbCN-1     
HD041312     HD 41312				 **  06 03 15.6036671424 -26 17 04.354069992   65.321 85.599	  7.7812      182.59	 6.38	   5.04 	  ~	    ~	 2.559     1.835     1.79      K2.5IIIFe-2	    
HD041597     * 37 Cam				 *   06 09 59.0135170848 +58 56 08.494481400   16.787 18.619	  7.3457       30.92	 6.450     5.355	  ~	    ~	 3.744     3.160     2.898     G8III		    
HD041636     HD 41636				 *   06 08 23.1360955056 +41 03 20.621443824   1.586 -48.389	  8.1943      -86.33	 7.386     6.339	  ~	    ~	 4.706     4.101     3.972     G9III		    
HD041692     HD 41692				 *   06 06 38.7363839832 -04 11 37.808375208   -6.523 -4.429	  2.6007       19.60	 5.231     5.362	  ~	    ~	 5.590     5.653     5.649     B4III		    
HD042182     HD 42182				 PM* 06 09 35.9118668568 +05 40 08.054105916   58.793 46.438	  33.1167      60.56	 9.31	   8.38 	  ~	    ~	 6.858     6.399     6.274     G0		    
HD042341     HD 42341				 *   06 09 34.5239521104 -14 35 04.625125368  -16.815 30.088	  14.937       31.90	 6.704     5.555	  ~	    ~	 3.910     3.220     3.155     K2III		    
HD042543     * 6 Gem				 s*r 06 12 19.0988355816 +22 54 30.653107164	0.144 -2.085	  0.5642       27.16	 8.63	   6.39      4.55      3.07	 2.17	   1.26      0.97      M1-M2Ia-Iab	    
HD043023     HD 43023				 RG* 06 13 54.2339540784 -03 44 28.935892248  -18.239 21.218	  9.8343       51.78	 6.753     5.833	  ~	    ~	 4.247     3.818     3.704     K0III		    
HD043042     * 71 Ori				 PM* 06 14 50.8763445432 +19 09 23.212428948 -97.608 -182.448	  45.9214      34.375	 5.64		~    4.9	    ~	 4.008     3.83      4.129     F5.5IV-V 	    
HD043318     HD 43318				 PM* 06 15 34.2651318984 -00 30 43.880774652 -158.274 -218.400    27.5211     -39.927	 6.15	   5.65 	  ~	    ~	 4.959     4.53      4.320     F5V		    
HD043378     * 2 Lyn				 EB* 06 19 37.3726318920 +59 00 39.531610256   -4.644 24.666	  20.4686      -1.55	 4.462     4.434	  ~    4.40	 4.282     4.287     4.347     A2Vs		    
HD043380     * 43 Aur				 PM* 06 18 16.8651781872 +46 21 37.594277568 12.069 -130.529	  8.5749       -3.23	 7.475     6.323	  ~	    ~	 4.358     3.777     3.647     K2III		    
HD043947     HD 43947				 *   06 19 40.1737305480 +16 00 47.693493252 -15.289 -14.625	  36.714       40.540	 7.16	   6.62 	  ~	    ~	 5.537     5.290     5.213     F8V		    
HD044007     HD 44007				 Pe* 06 18 48.5269024752 -14 50 43.423248948  81.392 -40.611	  3.3141      162.239	 8.85	   8.06      7.69	    ~	 6.340     5.806     5.703     G5(IV)wF3/5	    
HD044030     HD 44030				 PM* 06 20 35.3320548840 +25 36 29.312567064  21.136 -46.661	  2.5292     -110.73	 9.00	   7.56 	  ~	    ~	 5.113     4.332     4.139     K4III		    
HD044691     V* RR Lyn  			 SB* 06 26 25.8366305040 +56 17 06.346261104  -26.232 21.881	  12.4161     -12.03	 5.76	   5.54 	  ~	    ~	 5.471     5.066     4.993     kA3hA7VmF2	    
HD044889     HD 44889				 *   06 23 58.8079971744 -09 04 07.664668896	-2.529 2.176	  1.6321       26.10	 9.18	   7.52 	  ~	    ~	 4.783     3.747     3.602     K2/3III  	    
HD045282     HD 45282				 Pe* 06 26 40.7720940072 +03 25 29.792391024   4.574 -89.152	  8.2629      305.96	 8.69	   8.03 	  ~	    ~	 6.591     6.270     6.089     Gwl		    
HD045350     HD 45350				 PM* 06 28 45.7110772080 +38 57 46.666538028 -42.748 -53.736	  21.291      -20.669	 8.62	   7.88 	  ~	    ~	 6.587     6.279     6.224     G5		    
HD045829     HD 45829				 s*r 06 30 02.2935435288 +07 55 16.010132520   -0.196 -2.507	  0.6761       11.67	 8.27	   6.71      5.62      4.84	 4.22	   3.55      3.33      K2Ib		    
HD046341     HD 46341				 PM* 06 32 37.9911814872 -06 29 18.504485016   255.204 7.063	  17.9544    	3.57	 9.16	   8.60 	  ~	    ~	 7.469     7.193     7.164     G2V		    
HD046375 B   HD 46375B  			 PM* 06 33 12.0898647360 +05 27 53.168666292 104.299 -97.791	  33.9471      -0.400	      ~    11.8      11.683	    ~	 8.701     8.083     7.843     M2.0V		    
HD046703     V* V382 Aur			 pA* 06 37 52.4269199856 +53 31 01.958446992	1.509 -3.671	  0.2678      -86.32	 9.585     9.295     9.078	    ~	 7.805     7.513     7.435     F7IV:		    
HD047205     * nu.02 CMa			 PM* 06 36 41.0376788353 -19 15 21.169452656  62.660 -69.816	  48.8490    	2.57	 5.011     3.91      3.13      2.61	 2.173     1.679     1.564     K1.5III-IVFe1	    
HD047914     * psi04 Aur			 PM* 06 43 04.9720763016 +44 31 28.018081668 -44.112 -30.066	  10.1086     -76.84	 6.50	   5.02 	  ~	    ~	 2.37	   1.984     1.44      K5III		    
HD048329     * eps Gem  			 V*  06 43 55.9271511904 +25 07 52.057892524  -4.853 -11.780	  3.7477     	7.77	 4.39	   2.98      2.01      1.40	 0.886     0.232     0.125     G8Ib		    
HD048433     * 30 Gem				 PM* 06 43 59.2871476656 +13 13 40.799645724  -0.452 -52.279	  10.3816      12.304400 5.65	   4.49      3.63      3.03	 2.54	   2.06      1.88      K0+IIICa1	    
HD048565     HD 48565				 SB* 06 44 54.9126657408 +20 51 38.338708500	91.436 9.080	  20.0198     -16.73	 7.746     7.183	  ~	    ~	 6.122     5.884     5.806     hF8gF8mF3	    
HD048682     * psi05 Aur			 PM* 06 46 44.3369350032 +43 34 38.728429752  -2.705 164.523	  60.2024     -23.934	      ~ 	~    4.9	    ~	 4.406     4.071     4.132     F9V		    
HD049161     * 17 Mon				 *   06 47 19.8301708488 +08 02 14.122870224 -24.428 -11.916	  6.3783       46.19	 6.17	   4.77      3.74      3.04	 2.41	   1.97      1.53      K4III		    
HD049331     HD 49331				 AB* 06 47 37.2209781792 -08 59 54.609791028	-4.843 1.222	  1.1020       26.00	 6.860     5.062	  ~	    ~	 1.628     0.863     0.562     M1Ib-IIa 	    
HD049933     HD 49933				 PM* 06 50 49.8309774552 -00 32 27.167495244 20.552 -186.229	  33.5335     -12.205	 6.147     5.771     7.04	    ~	 4.990     4.88      4.715     F3V		    
HD050281 B   HD 50281B  			 **  06 52 18.0415140183 -05 11 24.042331473 -576.331 -13.044	  114.2911     -7.252	 11.47     10.05     9.870	    ~	 6.58	   5.976     5.723     M2.5V		    
HD050281     HD 50281				 PM* 06 52 18.0505442698 -05 10 25.365598911 -543.690 -3.515	  114.3547     -7.20	 7.67	   6.59 	  ~	    ~	 5.013     4.294     4.107     K3.5V		    
HD050420     V* V352 Aur			 dS* 06 55 14.6581261872 +43 54 36.105215040	1.795 -6.908	  3.3542       -7.0	 6.468     6.151	  ~	    ~	 5.459     5.304     5.225     A9IIIa		    
HD050778     * tet CMa  			 PM* 06 54 11.3988612864 -12 02 19.061163780 -136.654 -14.322	  12.0676      96.20	 5.51	   4.08      2.95      2.17	 1.60	   0.80      0.66      K3/4III  	    
HD051440     * 62 Aur				 PM* 06 59 02.8473250152 +38 03 08.346327696 -41.583 -122.245	  5.8189       24.91	 7.245     6.021	  ~	    ~	 4.187     3.444     3.253     K2III		    
HD051530     * 39 Gem				 **  06 58 47.4103324272 +26 04 51.886272900 -162.321 94.102	  21.9156    	4.841	      ~ 	~    5.9	    ~	 5.114     4.987     4.821     F7V		    
HD052005     * 41 Gem				 s*r 07 00 15.8233724160 +16 04 44.385187008   -2.203 -3.776	  0.7209       20.96	 7.32	   5.69      4.44      3.59	 2.92	   2.14      1.94      K3-Ib		    
HD052265     HD 52265				 PM* 07 00 18.0357115416 -05 22 01.780929120 -116.513 80.633	  33.425       53.838	 6.845     6.282	  ~	    ~	 5.24	   5.033     4.953     G0V		    
HD052919     HD 52919				 PM* 07 02 42.9174539135 -06 47 57.214117747 -201.309 -313.607    52.3188     -30.442	 9.442     8.351     7.708     7.18	 6.446     5.867     5.755     K4V		    
HD052973     * zet Gem  			 cC* 07 04 06.5312384690 +20 34 13.074474962   -7.738 -0.943	  3.0729     	9.5325   4.58	   3.79 	  ~    3.082	 2.377     2.029     2.138     G1Ib		    
HD053329     HD 53329				 PM* 07 06 11.5917643416 +34 28 26.284245888 -54.282 -48.770	  9.9493     	3.28	 6.456     5.551	  ~	    ~	 4.038     3.546     3.519     G8IV		    
HD053927     HD 53927				 PM* 07 08 04.2387975116 +29 50 04.185026529 -156.409 -294.060    43.5049      19.741	 9.28		~    7.8	    ~	 6.645     6.137     6.057     K2.5V		    
HD054605     * del CMa  			 s*y 07 08 23.4840514 -26 23 35.518484  	  -3.12 3.31	  2.03         33.67	 2.52	   1.84      1.33      1.00	 0.77	   0.51      0.39      F8Ia		    
HD054717     HD 54717				 PM* 07 11 19.4838771912 +33 06 42.713112312 -110.480 -7.401	  22.3212    	2.768	 7.59	   7.16 	  ~	    ~	 6.256     6.057     6.043     F5		    
HD054719     * tau Gem  			 PM* 07 11 08.3703137689 +30 14 42.589571474 -30.725 -48.515	  8.3261       21.27	 5.68	   4.42      3.45      2.82	 2.38	   1.79      1.59      K2III		    
HD054810     * 20 Mon				 PM* 07 10 13.6815026472 -04 14 13.585055244  -0.460 217.452	  16.811       77.750	 5.95	   4.92      4.13      3.61	 3.19	   2.62      2.53      K0III		    
HD055496     HD 55496				 Pe* 07 12 11.3776089792 -22 59 00.613074804  19.836 -12.346	  2.0975      316.21	 9.30	   8.40 	  ~	    ~	 6.590     6.043     5.931     CEMP-s		    
HD055575     HD 55575				 PM* 07 15 50.1391766472 +47 14 23.868404124 30.079 -185.905	  59.3408      84.834	 6.16		~    5.2	    ~	 4.48	   4.13      4.115     F9V		    
HD055575     HD 55575				 PM* 07 15 50.1391766472 +47 14 23.868404124 30.079 -185.905	  59.3408      84.834	 6.16		~    5.2	    ~	 4.48	   4.13      4.115     F9V		    
HD055693     HD 55693				 PM* 07 13 02.6731051176 -24 13 32.068394832 -93.295 102.819	  27.4566      32.434	 7.83	   7.16 	  ~	    ~	 6.044     5.783     5.697     G1.5V		    
HD056274     HD 56274				 PM* 07 15 50.7952930863 -13 02 58.132591201 -510.852 176.964	  30.3440      66.666	 8.36	   7.79 	  ~	    ~	 6.593     6.271     6.203     G7VFe-1.5CH-1.3      
HD056577     * 145 CMa  			 s*r 07 16 36.8345570496 -23 18 56.138269860	-3.816 3.896	  1.2155       28.05	 6.50	   4.79      3.47      2.51	 1.91	   1.06      0.87      K3Ib-		    
HD057060     * 29 CMa				 SB* 07 18 40.3789353696 -24 33 31.318248528	-2.865 3.678	  0.8549       20.00	 4.80	   4.95      4.95      5.08	 5.188     5.190     5.146     O7Iafpvar	    
HD057061     * tau CMa  			 SB* 07 18 42.4849951654 -24 57 15.700749738   -1.815 -0.496	  0.5765       49.40	 4.25	   4.40      4.44      4.62	 4.71	   4.769     4.786     O9II		    
HD057264     * 65 Aur				 PM* 07 22 02.6176036752 +36 45 38.100968820 -97.064 -22.733	  12.6451      22.14	 6.206     5.120	  ~	    ~	 3.242     2.551     2.465     G8III		    
HD058207     * iot Gem  			 **  07 25 43.5956409143 +27 47 53.086950407 -122.060 -85.133	  24.0201    	7.432	 4.83	   3.79      3.02      2.52	 2.04	   1.658     1.42      G9IIIb		    
HD058551     HD 58551				 PM* 07 26 50.2570417275 +21 32 08.355498800 -315.469 -20.834	  32.6803      51.363	 7.00		~    6.3	    ~	 5.534     5.380     5.245     F6V		    
HD059374     HD 59374				 PM* 07 30 29.0166014070 +18 57 40.616629308 28.415 -436.999	  17.2459      91.350	 9.03		~    8.2	    ~	 7.326     7.031     6.982     F9		    
HD059612     HD 59612				 *   07 29 51.4122982920 -23 01 27.444741492	-2.831 4.172	  0.7535       35.61	 5.10	   4.86      4.58      4.38	 4.20	   4.09      4.01      A5/7Iab/II	    
HD059881     * del01 CMi			 *   07 32 05.9488273416 +01 54 52.126832700   -2.129 -0.868	  3.9896       29.1	 5.448     5.233	  ~	    ~	 4.840     4.565     4.589     F0V		    
HD059984     HD 59984				 PM* 07 32 05.7629164512 -08 52 52.775251032 -91.986 -167.789	  34.8832      54.945	 6.431     5.916	  ~	    ~	 5.092     4.580     4.480     G0VFe-1.6CH-0.5      
HD060179     * alf Gem A			 SB* 07 34 35.862828 +31 53 17.79429	       -206.3 -148.2		~    	6.0	      ~    1.9  	  ~	    ~	      ~ 	~	  ~    A1.5IV+  	    
HD060219     V* VX Pup  			 cC* 07 32 36.6489773592 -21 55 49.534161528   -0.995 -0.329	  0.6564     	7.52	 9.87	   9.32      8.97	    ~	 7.085     6.760     6.667     F3IV		    
HD060318     HD 60318				 **  07 35 08.8032282360 +30 57 39.304643436   -25.437 7.399	  7.912        -4.983880 6.366     5.347	  ~	    ~	 3.554     3.096     3.028     K0III		    
HD060522     * ups Gem  			 PM* 07 35 55.3500141720 +26 53 44.680194960 -32.841 -106.002	  12.8761     -21.61	 5.60	   4.06      2.82      1.91	 1.20	   0.43      0.24      M0III		    
HD061064     * 25 Mon				 dS* 07 37 16.6910262168 -04 06 39.533872608  -67.624 16.998	  15.7974      48.33	 5.570     5.131	  ~	    ~	 4.675     4.326     4.211     F6III		    
HD061603     HD 61603				 *   07 40 58.5185843832 +23 01 06.703077972  -7.162 -12.340	  2.8134       39.979099 7.458     5.906	  ~	    ~	 3.135     2.418     2.179     K5III		    
HD061606     HD 61606				 BY* 07 39 59.3286138624 -03 35 51.027583488 70.078 -278.117	  71.0323     -18.349	 8.136     7.169     6.626     6.15	 5.493     5.063     4.885     K3V		    
HD061772     * 140 Pup  			 *   07 40 23.2104428256 -15 15 50.110710444  -2.171 -27.678	  4.6915     	0.50	 6.503     4.951	  ~	    ~	 2.275     1.527     1.334     K3III		    
HD061913     V* NZ Gem  			 S*  07 42 03.2180829960 +14 12 30.622309884   -1.762 -9.981	  2.7258      -15.21	 7.20	   5.56      3.96      2.54	 1.74	   0.644     0.60      M3+II-III	    
HD061935     * alf Mon  			 PM* 07 41 14.8319734511 -09 33 04.077766984 -74.989 -19.838	  22.3839      11.161	 4.95	   3.93      3.16      2.64	 2.214     1.730     1.614     G9.5III-IIIbFe-0.5   
HD062301     HD 62301				 PM* 07 44 56.1929632534 +39 33 22.915760845 29.608 -684.577	  29.3133      -5.412	 7.270  	~    6.4	    ~	 5.620     5.346     5.281     F8V		    
HD062345     * kap Gem  			 **  07 44 26.8438122013 +24 23 52.787290890 -28.403 -50.675	  22.0907      20.15	 4.49	   3.57      2.86      2.41	 2.051     1.642     1.527     G8III-IIIb	    
HD062721     * g Gem				 SB* 07 46 07.4484186384 +18 30 35.993172960 -77.972 -51.680	  10.5086      83.13	 6.33	   4.87      3.72      2.89	 2.28	   1.277     1.33      K4III		    
HD063302     V* QY Pup  			 s*r 07 47 38.5262364936 -15 59 26.481207696	-2.017 3.596	  0.3197       48.78	 8.095     6.309	  ~	    ~	 3.746     2.958     2.702     K1Ia-Iab 	    
HD063332     HD 63332				 PM* 07 51 05.7111574560 +54 07 45.268427460  -39.538 53.894	  33.3296    	1.356	 6.493     6.020	  ~	    ~	 5.116     4.914     4.861     F6V		    
HD063352     HD 63352				 *   07 49 01.8366480432 +13 22 18.730310808   37.907 -7.252	  4.3387      -57.66	 7.439     6.066	  ~	    ~	 3.875     3.080     2.877     K0III		    
HD063791     HD 63791				 PM* 07 54 28.7247271128 +62 08 10.773103272 -45.701 -85.936	  2.7821     -108.21	 8.81	   7.90 	  ~	    ~	 6.051     5.522     5.427     G0		    
HD064090     HD 64090				 Pe* 07 53 33.1208795337 +30 36 18.256204963 706.671 -1835.394    36.5666    -234.195	 8.86	   8.25      7.70      7.30	 6.956     6.611     6.537     K0:V_Fe-3	    
HD064332     V* NQ Pup  			 S*  07 53 05.2704648648 -11 37 29.352872136   -3.391 -7.344	  1.6073       -2.12	 9.34	   7.64 	  ~	    ~	 3.542     2.587     2.306     S4.5/2		    
HD064488     HD 64488				 *   07 55 54.7130737968 +39 17 12.393798324	4.665 -2.426	  3.1618       -3.94	 7.300     7.260	  ~	    ~	 7.021     7.057     7.028     A2		    
HD064606     HD 64606				 SB* 07 54 34.1880221064 -01 24 44.300470716 -251.957 -56.451	  50.7142     102.77	 8.165     7.433     7.007     6.569	 5.972     5.498     5.425     K0V		    
HD064815     HD 64815				 PM* 07 56 00.6441945192 +06 30 43.961042196 190.209 -100.168	  12.7526     -28.60	      ~ 	~    11.5	    ~	 6.639     6.353     6.248     F8		    
HD064967     HD 64967				 PM* 07 55 58.5956569416 -12 36 29.498925204  -31.973 83.115	  10.7325      -9.48	 7.54	   6.57 	  ~	    ~	 5.151     4.472     4.240     G8IV		    
HD065228     * j Pup				 *   07 56 51.5423244834 -22 52 48.401855869   -27.018 4.465	  5.6806       15.18	 4.900     4.184	  ~	    ~	 2.963     2.633     2.556     F7II		    
HD065583     HD 65583				 PM* 08 00 32.1297283166 +29 12 44.475101673 -169.918 -1164.932   58.5300      14.864	 7.71	   7.00      6.40      5.98	 5.539     5.170     5.095     K0V_Fe-1.3	    
HD065714     * ome Cnc  			 *   08 00 55.8729329136 +25 23 34.214601984	16.663 7.197	  5.3076     	1.9	 6.881     5.853	  ~	    ~	 4.366     3.970     3.918     G8III		    
HD065900     HD 65900				 *   08 01 13.8982828104 +04 52 47.522137476  -31.027 11.865	  10.3925      50.65	 5.647     5.640	  ~	    ~	 5.611     5.660     5.600     A1V		    
HD065953     * 28 Mon				 PM* 08 01 13.3349598572 -01 23 33.384853552  66.335 -75.314	  7.8537       26.70	 6.147     4.680	  ~	    ~	 2.087     1.361     1.164     K4III		    
HD066141     * G CMi				 PM* 08 02 15.9369212008 +02 20 04.458846354 -28.194 105.650	  12.5234      71.905899 5.63	   4.38      3.39      2.72	 2.22	   1.553     1.41      K2IIIbFe-0.5:	    
HD066428     HD 66428				 PM* 08 03 28.6676662536 -01 09 45.758091420 -65.766 -206.999	  18.7661      44.132	 8.97	   8.26 	  ~	    ~	 7.044     6.768     6.66      G8IV(+G) 	    
HD066573     HD 66573				 SB* 08 04 29.8450828771 +09 16 04.541450957  270.108 14.610	  33.5205     -54.56	      ~ 	~    6.9	    ~	 6.022     5.697     5.662     G5VFe-1.3CH-1	    
HD067228     * mu.02 Cnc			 PM* 08 07 45.8562513552 +21 34 54.526814256  23.227 -67.764	  41.9916     -35.95	 5.93	   5.30 	  ~	    ~	 4.14	   3.91      3.83      G1IVb		    
HD067523     * rho Pup  			 dS* 08 07 32.6488235 -24 18 15.567946        -82.886 46.930	  51.3999      45.80	 3.24	   2.81      2.46      2.25	 2.10	   1.98      1.90      F5IIkF2IImF5II	    
HD068284     HD 68284				 PM* 08 11 49.5873390000 +04 16 28.326641232  -12.677 49.077	  11.8039      62.594	 8.28	   7.75 	  ~	    ~	 6.649     6.338     6.269     F7/8V		    
HD069267     * bet Cnc  			 PM* 08 16 30.9209888482 +09 11 07.958245527 -45.679 -49.505	  10.1026      22.94	 5.000     3.520     2.42      1.62	 1.06	   0.28      0.14      K4IIIBa0.5:	    
HD069611     HD 69611				 PM* 08 17 29.3481646355 -03 59 22.623439715 -145.028 -439.626    19.9353     113.060	 8.32	   7.74 	  ~	    ~	 6.594     6.275     6.213     G0V		    
HD069830     HD 69830				 PM* 08 18 23.9469682407 -12 37 55.817187530 278.790 -987.829	  79.4953      30.115	 6.74	   5.95 	  ~	    ~	 4.953     4.36      4.165     G8:V		    
HD069897     * chi Cnc  			 PM* 08 20 03.8607602556 +27 13 03.738171893 -17.475 -377.072	  54.8749      32.629	 5.61		~    4.8	    ~	 4.127     3.942     3.868     F6V		    
HD070272     * 31 Lyn				 LP* 08 22 50.1094369374 +43 11 17.270175202 -21.300 -100.621	  8.8828       24.694401 5.80	   4.25      3.05      2.17	 1.263     0.453     0.375     K4+III		    
HD071030     * d02 Cnc  			 PM* 08 25 49.8772648728 +17 02 46.571728452 -191.567 -151.554    21.9803      37.38	 6.55		~    5.8	    ~	 5.184     5.015     4.962     F5IIIm?  	    
HD071088     HD 71088				 PM* 08 29 46.1954937192 +67 17 50.782799544  -65.192 10.377	  9.6438       -2.96	 6.861     5.884	  ~	    ~	 4.410     3.883     3.797     G8III		    
HD072184     HD 72184				 SB* 08 32 54.9780716136 +38 00 58.944441348 -101.024 -172.983    15.7769      16.53	 7.01		~    5.2	    ~	 4.248     3.702     3.508     K1.5III-IIIb	    
HD072324     * ups02 Cnc			 PM* 08 33 00.1040583552 +24 05 05.259536556 -63.482 -46.082	  5.251        73.67	 7.373     6.340	  ~	    ~	 4.429     3.977     3.978     G9III		    
HD072660     HD 72660				 *   08 34 01.6141823952 -02 09 05.600032848  -34.953 18.035	  10.1869    	6.21	 5.797     5.792	  ~	    ~	 5.771     5.821     5.731     A0V		    
HD072905     * pi.01 UMa			 BY* 08 39 11.7046112880 +65 01 15.263122512  -27.274 87.881	  69.2576     -12.826	 6.26	   5.64      5.12      4.79	 4.55	   4.282     4.173     G0.5V		    
HD073344     HD 73344				 PM* 08 38 45.5205370776 +23 41 09.256123104 -47.495 -148.502	  28.3757    	6.215	 7.440  	~    6.5	    ~	 5.836     5.640     5.567     F6V		    
HD073394     HD 73394				 PM* 08 40 22.5425873472 +51 45 06.553023660  36.154 -95.886	  1.742      -100.81	 8.73	   7.70 	  ~	    ~	 5.657     5.077     4.959     G5III:		    
HD073400     HD 73400				 PM* 08 37 57.5583137040 -08 52 53.728341168 -157.987 -29.935	  20.5213      14.11	 7.51	   7.03 	  ~	    ~	 6.050     5.874     5.760     F6V		    
HD073471     * sig Hya  			 *   08 38 45.4374492452 +03 20 29.166677783 -19.312 -16.031	  8.6887       27.06	 5.63	   4.43      3.54      2.98	 2.53	   2.013     1.79      K1III		    
